Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,Collection_date,Library Name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,lat_lon,BioSampleModel,Isolation_source,Host,Depth,nominal_length (run),run_id (run),env_broad_scale,env_local_scale,env_medium,env_biome,env_feature,env_material,samp_size,samp_mat_process,elev,samp_collect_device,Source_material_ID,BRC_attached_to_frame_number,metals_treatment,organic_enrichment_pulse,press_organic_enrichment_treatment,Replicate_number,sediment_origin,Sequencing_method,Temp,Investigation_type,max_filter_size,min_filter_size,sequencing_machine,site_name,target_molecules,Chlorophyll,landuse,rel_to_oxygen,diss_inorg_carb,Molecule,Isolate,samp_volume,Salinity,BIOME,std_norm_factor,Lake_Name,Block,SUMMER,WINTER,env_package,feature,material,diss_oxygen,Strain,bacteria_carb_prod,beam_atten,beam_trans,collection_time,corr_irradiance,density,fluorescence,par,pressure,sampling_cruise,sigma-theta,surf_irradiance,turbidity,Gene_target,sampling_spot,bacterial_count,conduc,diss_oxy,oxy_sat,primer_target,project_name,environment_biome,environment_feature,environment_material,Library,Replicate,SAMPLE_TYPE,Target_gene,target_subfragment,sediment_depth,target,Time,Treatment,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Sample_ID,alkalinity,Biological.Replicate,Calcium,Chloride,primers_target,Sodium,tot_phosp,AssemblyName,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(depth),geographic_location_(latitude),geographic_location_(longitude),down_par,SAMPLE,tot_depth_water_col,Description,filter_size_um,PH,primers,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Alias,ENA_CHECKLIST,Cultivar,Ecotype
SRR7086960,RNA-Seq,PRJNA441953,SAMN08778024,JGI,public,SRX4016682,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225734,SRP144160,302,16746559568,8714821234,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2014-03-28,BZWAY,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7086969,RNA-Seq,PRJNA441949,SAMN08777431,JGI,public,SRX4016691,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225730,SRP144161,302,14511507700,6834492261,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2014-03-28,BZWAT,USA,North America,USA: Oregon,46.1780 N 123.8530 W,Metagenome or environmental,river estuary,not applicable,,270,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7087941,RNA-Seq,PRJNA441955,SAMN08778055,JGI,public,SRX4017418,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225736,SRP144170,302,16266512750,8356108861,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2014-04-29,BZWBA,USA,North America,USA: Washington,46.3020 N 123.0360 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7087980,RNA-Seq,PRJNA441954,SAMN08778025,JGI,public,SRX4017447,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225735,SRP144173,302,15932072212,7955490441,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-04-29,BZWAZ,USA,North America,USA: Washington,46.2860 N 124.0520 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7088793,RNA-Seq,PRJNA441960,SAMN08777044,JGI,public,SRX4017787,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225741,SRP144182,302,14831475190,7373464169,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-05-29,BZWBN,USA,North America,USA: Washington,46.1780 N 123.8530 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7088794,RNA-Seq,PRJNA441958,SAMN08777065,JGI,public,SRX4017788,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225739,SRP144183,302,14046284552,6908568852,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2014-04-29,BZWBG,USA,North America,USA: Oregon,46.1780 N 123.8530 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7088795,RNA-Seq,PRJNA441956,SAMN08777066,JGI,public,SRX4017789,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225737,SRP144184,302,15110959278,7406940691,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-04-29,BZWBB,USA,North America,USA: Washington,46.3130 N 123.9970 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7088796,RNA-Seq,PRJNA441959,SAMN08778027,JGI,public,SRX4017790,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225740,SRP144185,302,15276039726,7526751621,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2014-04-29,BZWBH,USA,North America,USA: Oregon,46.1870 N 123.5890 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7088797,RNA-Seq,PRJNA441957,SAMN08778026,JGI,public,SRX4017791,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225738,SRP144186,302,16312597044,8183511615,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2014-04-29,BZWBC,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089014,RNA-Seq,PRJNA441962,SAMN08778056,JGI,public,SRX4018008,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225743,SRP144198,302,14306396850,6957596274,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2014-05-29,BZWBP,USA,North America,USA: Washington,46.3020 N 123.0360 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089015,RNA-Seq,PRJNA441961,SAMN08778028,JGI,public,SRX4018009,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225742,SRP144199,302,15310801436,7376132010,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2014-05-29,BZWBO,USA,North America,USA: Washington,46.2860 N 124.0520 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089176,RNA-Seq,PRJNA441964,SAMN08778029,JGI,public,SRX4018161,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225745,SRP144205,302,14934683992,7365663655,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2014-05-29,BZWBT,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089177,RNA-Seq,PRJNA441963,SAMN08777894,JGI,public,SRX4018162,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225744,SRP144207,302,15616974170,7695603101,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2014-05-29,BZWBS,USA,North America,USA: Washington,46.3130 N 123.9970 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089178,RNA-Seq,PRJNA441967,SAMN08778057,JGI,public,SRX4018163,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225748,SRP144206,302,18015379046,8484937056,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2014-06-25,BZWBX,USA,North America,USA: Washington,46.3020 N 123.0360 W,Metagenome or environmental,river estuary,not applicable,,270,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089179,RNA-Seq,PRJNA441968,SAMN08776735,JGI,public,SRX4018164,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225749,SRP144208,302,16723563476,8776814541,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-06-25,BZWBY,USA,North America,USA: Washington,46.3130 N 123.9970 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089436,RNA-Seq,PRJNA441969,SAMN08778030,JGI,public,SRX4018421,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225751,SRP144213,302,3608727256,1888451353,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2014-07-16,BZWCA,USA,North America,USA: Washington,46.2860 N 124.0520 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089533,RNA-Seq,PRJNA441970,SAMN08778058,JGI,public,SRX4018518,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225752,SRP144215,302,12942300902,6180130724,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2014-07-16,BZWCB,USA,North America,USA: Washington,46.3020 N 123.0360 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089534,RNA-Seq,PRJNA441971,SAMN08778189,JGI,public,SRX4018519,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225753,SRP144216,302,14497717776,7045655607,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2014-07-16,BZWCC,USA,North America,USA: Washington,46.3130 N 123.9970 W,Metagenome or environmental,river estuary,not applicable,,270,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089624,RNA-Seq,PRJNA441973,SAMN08777413,JGI,public,SRX4018589,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225755,SRP144224,302,12189230984,6271971646,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2014-07-16,BZWCH,USA,North America,USA: Washington,46.1780 N 123.8530 W,Metagenome or environmental,river estuary,not applicable,,270,12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089625,RNA-Seq,PRJNA441975,SAMN08778060,JGI,public,SRX4018590,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225757,SRP144225,302,10636421578,5481201271,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2014-08-25,BZWCO,USA,North America,USA: Washington,46.3020 N 123.0360 W,Metagenome or environmental,river estuary,not applicable,,270,12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089626,RNA-Seq,PRJNA441972,SAMN08777414,JGI,public,SRX4018591,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225754,SRP144226,302,17434951958,8848997998,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2014-07-16,BZWCG,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7089627,RNA-Seq,PRJNA441974,SAMN08777043,JGI,public,SRX4018592,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225756,SRP144227,302,17775982136,8600017443,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2014-08-25,BZWCN,USA,North America,USA: Washington,46.2860 N 124.0520 W,Metagenome or environmental,river estuary,not applicable,,270,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7090821,RNA-Seq,PRJNA441976,SAMN08778190,JGI,public,SRX4019715,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225758,SRP144236,302,11028921616,5965876060,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2014-08-25,BZWCP,USA,North America,USA: Washington,46.3130 N 123.9970 W,Metagenome or environmental,river estuary,not applicable,,270,12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7090828,RNA-Seq,PRJNA441977,SAMN08778031,JGI,public,SRX4019722,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225759,SRP144239,302,10530637924,5348774386,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2014-08-25,BZWCS,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7090829,RNA-Seq,PRJNA441978,SAMN08777412,JGI,public,SRX4019723,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-01T00:00:00Z,Gp0225760,SRP144240,302,15800514972,7414966005,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-08-25,BZWCT,USA,North America,USA: Washington,46.1780 N 123.8530 W,Metagenome or environmental,river estuary,not applicable,,270,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080220,RNA-Seq,PRJNA441380,SAMN08777761,JGI,public,SRX4009979,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238659,SRP143761,302,35710735638,16579435592,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2016-12-13,CBBNB,USA,North America,USA: Pennsylvania,41.5933 N 78.5140 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080222,RNA-Seq,PRJNA441379,SAMN08777620,JGI,public,SRX4009981,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238658,SRP143763,302,34431764128,15592956445,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2016-12-13,CBBNA,USA,North America,USA: Pennsylvania,41.1553 N 78.3938 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080223,RNA-Seq,PRJNA441383,SAMN08777763,JGI,public,SRX4009982,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238662,SRP143765,302,37833555246,18437053220,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2016-12-13,CBBNH,USA,North America,USA: Pennsylvania,41.6118 N 78.4221 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080224,RNA-Seq,PRJNA441384,SAMN08777605,JGI,public,SRX4009983,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238663,SRP143764,302,38981276348,18912466885,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2016-12-13,CBBNN,USA,North America,USA: Pennsylvania,41.1809 N 78.4726 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080553,RNA-Seq,PRJNA441386,SAMN08777751,JGI,public,SRX4010312,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater sediment metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238665,SRP143770,302,36415160604,17745536089,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2016-11-30,CBBOU,USA,North America,USA: Pennsylvania,41.1752 N 78.4168 W,Metagenome or environmental,stream sediment,not applicable,,270,11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080626,RNA-Seq,PRJNA441390,SAMN08777118,JGI,public,SRX4010385,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater sediment metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238669,SRP143772,302,38167342558,18489549536,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2017-05-11,CBBOZ,USA,North America,USA: Pennsylvania,41.5187 N 76.4203 W,Metagenome or environmental,stream sediment,not applicable,,270,11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080628,RNA-Seq,PRJNA441387,SAMN08777119,JGI,public,SRX4010387,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater sediment metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238666,SRP143774,302,34735265370,17707004572,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2016-11-30,CBBOW,USA,North America,USA: Pennsylvania,41.1752 N 78.4168 W,Metagenome or environmental,stream sediment,not applicable,,270,11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080221,RNA-Seq,PRJNA441381,SAMN08777762,JGI,public,SRX4009980,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238660,SRP143762,302,32556572138,15298761612,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2016-12-13,CBBNC,USA,North America,USA: Pennsylvania,41.6128 N 78.4214 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080225,RNA-Seq,PRJNA441382,SAMN08777140,JGI,public,SRX4009984,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238661,SRP143766,302,22184203656,12389415819,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2016-12-13,CBBNG,USA,North America,USA: Pennsylvania,41.1752 N 78.4168 W,Metagenome or environmental,microcosm of stream water,not applicable,,270,11983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7080226,RNA-Seq,PRJNA441385,SAMN08777750,JGI,public,SRX4009985,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater sediment metagenome,ILLUMINA,2018-04-29T00:00:00Z,Gp0238664,SRP143767,302,38640136544,18928561595,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2016-11-30,CBBOT,USA,North America,USA: Pennsylvania,41.1752 N 78.4168 W,Metagenome or environmental,stream sediment,not applicable,,270,11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
